MCM_STATE | mode=market impulse=-0.4216 motivation=-0.0575 risk=-0.0893 replay=0.0000 self_state=active attractor=analysis mean_energy=-0.6496 mean_motivation=-0.0466 mean_risk=-0.1285 mean_velocity=0.1822 clusters=1 memory_center=-0.6469 memory_strength=12
MCM_STATE | mode=market impulse=-0.8640 motivation=-0.1587 risk=-0.2528 replay=-0.0219 self_state=active attractor=cooperate mean_energy=0.3596 mean_motivation=0.3556 mean_risk=-0.6618 mean_velocity=0.2147 clusters=1 memory_center=0.3076 memory_strength=30
MCM_STATE | mode=market impulse=1.1337 motivation=0.2390 risk=-0.1271 replay=0.0152 self_state=active attractor=explore mean_energy=1.7500 mean_motivation=0.5169 mean_risk=-0.7565 mean_velocity=0.1712 clusters=1 memory_center=2.1172 memory_strength=30
MCM_STATE | mode=outcome impulse=0.8204 motivation=0.2850 risk=-0.2085 replay=-0.0257 self_state=active attractor=explore mean_energy=1.9493 mean_motivation=0.7128 mean_risk=-0.8849 mean_velocity=0.1596 clusters=1 memory_center=2.1572 memory_strength=38
MCM_STATE | mode=market impulse=-0.4021 motivation=-0.0537 risk=-0.1009 replay=-0.0032 self_state=active attractor=explore mean_energy=1.1070 mean_motivation=0.5103 mean_risk=-0.9261 mean_velocity=0.2472 clusters=1 memory_center=2.1572 memory_strength=32
MCM_STATE | mode=market impulse=-0.0111 motivation=-0.0601 risk=-0.1056 replay=-0.0119 self_state=active attractor=explore mean_energy=0.9366 mean_motivation=0.3334 mean_risk=-0.9621 mean_velocity=0.2666 clusters=1 memory_center=2.1572 memory_strength=27
MCM_STATE | mode=market impulse=-0.8494 motivation=-0.1531 risk=-0.2465 replay=0.0090 self_state=active attractor=explore mean_energy=-0.5268 mean_motivation=0.1054 mean_risk=-1.0960 mean_velocity=0.2749 clusters=1 memory_center=2.1572 memory_strength=23
MCM_STATE | mode=market impulse=-0.3493 motivation=-0.0333 risk=-0.0539 replay=-0.0119 self_state=active attractor=explore mean_energy=-1.0796 mean_motivation=0.0249 mean_risk=-1.0014 mean_velocity=0.2658 clusters=1 memory_center=2.1572 memory_strength=20
MCM_STATE | mode=market impulse=-0.8239 motivation=-0.1393 risk=-0.2310 replay=-0.0219 self_state=active attractor=explore mean_energy=-2.0335 mean_motivation=-0.1592 mean_risk=-1.0590 mean_velocity=0.1992 clusters=1 memory_center=2.1572 memory_strength=17
MCM_STATE | mode=market impulse=-0.0981 motivation=-0.1041 risk=-0.1858 replay=-0.0124 self_state=active attractor=defense mean_energy=-1.8814 mean_motivation=-0.2763 mean_risk=-1.0326 mean_velocity=0.2026 clusters=1 memory_center=-2.1168 memory_strength=25
MCM_STATE | mode=market impulse=-0.5375 motivation=-0.0946 risk=-0.1329 replay=0.0259 self_state=active attractor=defense mean_energy=-2.0469 mean_motivation=-0.3561 mean_risk=-0.9025 mean_velocity=0.1893 clusters=1 memory_center=-2.1584 memory_strength=33
MCM_STATE | mode=market impulse=0.5185 motivation=0.0999 risk=-0.0394 replay=-0.0077 self_state=active attractor=defense mean_energy=-0.9986 mean_motivation=-0.2413 mean_risk=-0.7290 mean_velocity=0.2422 clusters=1 memory_center=-2.1584 memory_strength=28
MCM_STATE | mode=market impulse=-0.7711 motivation=-0.1307 risk=-0.2124 replay=0.0199 self_state=active attractor=defense mean_energy=-1.8439 mean_motivation=-0.3239 mean_risk=-0.7837 mean_velocity=0.1774 clusters=1 memory_center=-2.0760 memory_strength=36
MCM_STATE | mode=market impulse=-0.7073 motivation=-0.1065 risk=-0.2109 replay=-0.0046 self_state=active attractor=defense mean_energy=-2.0500 mean_motivation=-0.3974 mean_risk=-0.9193 mean_velocity=0.1719 clusters=1 memory_center=-2.1380 memory_strength=43
MCM_STATE | mode=market impulse=1.4598 motivation=0.3118 risk=-0.1717 replay=0.0090 self_state=active attractor=defense mean_energy=0.4215 mean_motivation=-0.1108 mean_risk=-1.0496 mean_velocity=0.2438 clusters=1 memory_center=-2.1380 memory_strength=37
MCM_STATE | mode=outcome impulse=0.8266 motivation=0.2850 risk=-0.2085 replay=0.0090 self_state=active attractor=defense mean_energy=1.4379 mean_motivation=0.1506 mean_risk=-1.1507 mean_velocity=0.1882 clusters=1 memory_center=-2.1380 memory_strength=31
MCM_STATE | mode=market impulse=1.4850 motivation=0.3323 risk=-0.1743 replay=-0.0120 self_state=active attractor=defense mean_energy=1.9500 mean_motivation=0.3491 mean_risk=-1.2911 mean_velocity=0.1663 clusters=1 memory_center=-2.1380 memory_strength=26
MCM_STATE | mode=market impulse=-0.3368 motivation=-0.0357 risk=-0.0564 replay=-0.0077 self_state=active attractor=defense mean_energy=1.1782 mean_motivation=0.2250 mean_risk=-1.2551 mean_velocity=0.2548 clusters=1 memory_center=-2.1380 memory_strength=22
MCM_STATE | mode=market impulse=-0.5398 motivation=-0.0942 risk=-0.1359 replay=-0.0257 self_state=stable attractor=cooperate mean_energy=0.1541 mean_motivation=0.0282 mean_risk=-1.2637 mean_velocity=0.2722 clusters=1 memory_center=0.2535 memory_strength=20
MCM_STATE | mode=market impulse=-0.6903 motivation=-0.1050 risk=-0.1688 replay=0.0133 self_state=active attractor=cooperate mean_energy=-1.0051 mean_motivation=-0.1494 mean_risk=-1.2868 mean_velocity=0.2873 clusters=1 memory_center=0.2535 memory_strength=17
MCM_STATE | mode=market impulse=-0.2665 motivation=0.0130 risk=-0.1966 replay=-0.0219 self_state=active attractor=cooperate mean_energy=-1.4033 mean_motivation=-0.1847 mean_risk=-1.3527 mean_velocity=0.3034 clusters=1 memory_center=0.2535 memory_strength=14
MCM_STATE | mode=market impulse=-0.2658 motivation=-0.0602 risk=-0.0765 replay=0.0261 self_state=active attractor=defense mean_energy=-1.6875 mean_motivation=-0.2598 mean_risk=-1.2506 mean_velocity=0.3226 clusters=1 memory_center=-1.5437 memory_strength=22
MCM_STATE | mode=market impulse=-0.8696 motivation=-0.1540 risk=-0.2573 replay=-0.0046 self_state=active attractor=defense mean_energy=-2.0472 mean_motivation=-0.3852 mean_risk=-1.3373 mean_velocity=0.2116 clusters=1 memory_center=-2.1690 memory_strength=22
MCM_STATE | mode=market impulse=-0.6716 motivation=-0.1337 risk=-0.1925 replay=0.0133 self_state=active attractor=defense mean_energy=-2.0500 mean_motivation=-0.4767 mean_risk=-1.3509 mean_velocity=0.1712 clusters=1 memory_center=-2.1845 memory_strength=31
MCM_STATE | mode=market impulse=-0.6913 motivation=-0.1044 risk=-0.2190 replay=0.0133 self_state=active attractor=defense mean_energy=-2.0497 mean_motivation=-0.5499 mean_risk=-1.4104 mean_velocity=0.1662 clusters=1 memory_center=-2.1922 memory_strength=38
MCM_STATE | mode=market impulse=0.8319 motivation=0.2067 risk=-0.1235 replay=-0.0263 self_state=active attractor=defense mean_energy=-0.5055 mean_motivation=-0.2812 mean_risk=-1.3921 mean_velocity=0.2501 clusters=1 memory_center=-2.1922 memory_strength=32
MCM_STATE | mode=market impulse=1.1557 motivation=0.2054 risk=-0.1459 replay=0.0090 self_state=active attractor=defense mean_energy=1.4269 mean_motivation=-0.0418 mean_risk=-1.3790 mean_velocity=0.2824 clusters=1 memory_center=-2.1922 memory_strength=27
MCM_STATE | mode=market impulse=0.9518 motivation=0.2235 risk=-0.1026 replay=-0.0219 self_state=active attractor=defense mean_energy=1.9500 mean_motivation=0.2297 mean_risk=-1.2684 mean_velocity=0.1896 clusters=1 memory_center=-2.1922 memory_strength=23
MCM_STATE | mode=market impulse=-0.3313 motivation=-0.1034 risk=-0.1438 replay=0.0200 self_state=active attractor=neutral mean_energy=1.2934 mean_motivation=0.1616 mean_risk=-1.1655 mean_velocity=0.2588 clusters=1 memory_center=1.2790 memory_strength=23
MCM_STATE | mode=market impulse=-0.4252 motivation=-0.0598 risk=-0.1527 replay=-0.0185 self_state=active attractor=neutral mean_energy=0.4540 mean_motivation=0.1319 mean_risk=-1.0686 mean_velocity=0.3083 clusters=1 memory_center=1.2790 memory_strength=20
MCM_STATE | mode=market impulse=1.1048 motivation=0.2278 risk=-0.1252 replay=0.0153 self_state=active attractor=explore mean_energy=1.7520 mean_motivation=0.3092 mean_risk=-0.9984 mean_velocity=0.2318 clusters=1 memory_center=2.0814 memory_strength=21
MCM_STATE | mode=market impulse=0.1664 motivation=0.0132 risk=-0.0073 replay=-0.0263 self_state=active attractor=explore mean_energy=1.5358 mean_motivation=0.2981 mean_risk=-0.8405 mean_velocity=0.1660 clusters=1 memory_center=1.9413 memory_strength=30
MCM_STATE | mode=market impulse=1.1914 motivation=0.2514 risk=-0.1375 replay=-0.0253 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.4815 mean_risk=-0.8703 mean_velocity=0.1681 clusters=1 memory_center=2.0707 memory_strength=38
MCM_STATE | mode=market impulse=-0.2906 motivation=-0.0126 risk=-0.1723 replay=-0.0219 self_state=active attractor=explore mean_energy=1.3025 mean_motivation=0.4208 mean_risk=-0.8925 mean_velocity=0.2533 clusters=1 memory_center=2.0707 memory_strength=32
MCM_STATE | mode=market impulse=-0.2003 motivation=-0.0267 risk=-0.0270 replay=-0.0253 self_state=active attractor=explore mean_energy=0.8354 mean_motivation=0.3235 mean_risk=-0.7487 mean_velocity=0.3050 clusters=1 memory_center=2.0707 memory_strength=27
MCM_STATE | mode=market impulse=0.8488 motivation=0.2095 risk=-0.1242 replay=-0.0263 self_state=active attractor=explore mean_energy=1.7397 mean_motivation=0.3909 mean_risk=-0.7660 mean_velocity=0.2149 clusters=1 memory_center=2.0404 memory_strength=35
MCM_STATE | mode=market impulse=0.2968 motivation=0.0372 risk=-0.0241 replay=0.0200 self_state=active attractor=explore mean_energy=1.7570 mean_motivation=0.3397 mean_risk=-0.6842 mean_velocity=0.1705 clusters=1 memory_center=2.0240 memory_strength=42
MCM_STATE | mode=market impulse=0.2902 motivation=0.0486 risk=-0.0073 replay=-0.0219 self_state=active attractor=explore mean_energy=1.7081 mean_motivation=0.3239 mean_risk=-0.5858 mean_velocity=0.1671 clusters=1 memory_center=2.0067 memory_strength=48
MCM_STATE | mode=market impulse=-0.8047 motivation=-0.1380 risk=-0.2225 replay=-0.0219 self_state=active attractor=explore mean_energy=0.2512 mean_motivation=0.1415 mean_risk=-0.7323 mean_velocity=0.2243 clusters=1 memory_center=2.0067 memory_strength=41
MCM_STATE | mode=market impulse=0.5448 motivation=0.1185 risk=-0.0656 replay=-0.0219 self_state=active attractor=explore mean_energy=0.9783 mean_motivation=0.1898 mean_risk=-0.7661 mean_velocity=0.2510 clusters=1 memory_center=2.0067 memory_strength=35
MCM_STATE | mode=market impulse=-0.8278 motivation=-0.1480 risk=-0.2418 replay=0.0200 self_state=active attractor=explore mean_energy=-0.4306 mean_motivation=0.0270 mean_risk=-0.9026 mean_velocity=0.2683 clusters=1 memory_center=2.0067 memory_strength=30
MCM_STATE | mode=market impulse=-0.2214 motivation=0.0252 risk=-0.1847 replay=-0.0050 self_state=active attractor=explore mean_energy=-0.7927 mean_motivation=0.0404 mean_risk=-0.9464 mean_velocity=0.2684 clusters=1 memory_center=2.0067 memory_strength=26
MCM_STATE | mode=market impulse=1.0645 motivation=0.1885 risk=-0.1138 replay=-0.0219 self_state=active attractor=cooperate mean_energy=0.8972 mean_motivation=0.1480 mean_risk=-0.9621 mean_velocity=0.2943 clusters=1 memory_center=1.0116 memory_strength=24
MCM_STATE | mode=market impulse=0.7972 motivation=0.1346 risk=-0.0889 replay=-0.0263 self_state=active attractor=explore mean_energy=1.7391 mean_motivation=0.2091 mean_risk=-0.9255 mean_velocity=0.2030 clusters=1 memory_center=2.0146 memory_strength=31
MCM_STATE | mode=market impulse=-0.3959 motivation=-0.0551 risk=-0.1079 replay=0.0121 self_state=active attractor=cooperate mean_energy=0.9304 mean_motivation=0.1371 mean_risk=-0.8482 mean_velocity=0.2854 clusters=1 memory_center=0.9531 memory_strength=29
MCM_STATE | mode=market impulse=-0.3057 motivation=-0.0240 risk=-0.0850 replay=-0.0107 self_state=active attractor=cooperate mean_energy=0.3521 mean_motivation=0.0779 mean_risk=-0.7348 mean_velocity=0.2899 clusters=1 memory_center=0.9531 memory_strength=25
MCM_STATE | mode=market impulse=-0.3921 motivation=-0.0480 risk=-0.0924 replay=-0.0077 self_state=active attractor=cooperate mean_energy=-0.2849 mean_motivation=-0.0280 mean_risk=-0.6182 mean_velocity=0.3213 clusters=1 memory_center=0.9531 memory_strength=21
MCM_STATE | mode=market impulse=-0.3760 motivation=-0.0825 risk=-0.1059 replay=0.0114 self_state=active attractor=cooperate mean_energy=-0.7751 mean_motivation=-0.1820 mean_risk=-0.5152 mean_velocity=0.3219 clusters=1 memory_center=0.9531 memory_strength=18
MCM_STATE | mode=market impulse=-0.3729 motivation=-0.0427 risk=-0.1963 replay=-0.0263 self_state=active attractor=cooperate mean_energy=-1.2430 mean_motivation=-0.2730 mean_risk=-0.5643 mean_velocity=0.3258 clusters=1 memory_center=0.9531 memory_strength=15
MCM_STATE | mode=market impulse=1.2609 motivation=0.2639 risk=-0.1340 replay=-0.0099 self_state=active attractor=cooperate mean_energy=0.8546 mean_motivation=-0.0649 mean_risk=-0.6383 mean_velocity=0.3250 clusters=1 memory_center=0.9117 memory_strength=25
MCM_STATE | mode=market impulse=-0.6246 motivation=-0.1195 risk=-0.1703 replay=-0.0219 self_state=stable attractor=cooperate mean_energy=-0.1487 mean_motivation=-0.1927 mean_risk=-0.6519 mean_velocity=0.3367 clusters=1 memory_center=0.9117 memory_strength=21
MCM_STATE | mode=market impulse=-0.7739 motivation=-0.1271 risk=-0.2054 replay=-0.0099 self_state=active attractor=analysis mean_energy=-1.3181 mean_motivation=-0.2718 mean_risk=-0.7056 mean_velocity=0.3560 clusters=1 memory_center=-1.3491 memory_strength=21
MCM_STATE | mode=market impulse=-0.8153 motivation=-0.1393 risk=-0.2286 replay=0.0109 self_state=active attractor=analysis mean_energy=-2.0479 mean_motivation=-0.3993 mean_risk=-0.7855 mean_velocity=0.2363 clusters=1 memory_center=-1.3491 memory_strength=18
MCM_STATE | mode=market impulse=1.2831 motivation=0.2862 risk=-0.1700 replay=-0.0253 self_state=stable attractor=cooperate mean_energy=0.1146 mean_motivation=-0.1054 mean_risk=-0.8443 mean_velocity=0.2526 clusters=1 memory_center=0.2196 memory_strength=16
MCM_STATE | mode=outcome impulse=0.8203 motivation=0.2850 risk=-0.2085 replay=-0.0264 self_state=active attractor=neutral mean_energy=1.3742 mean_motivation=0.2127 mean_risk=-0.8764 mean_velocity=0.3124 clusters=1 memory_center=1.5238 memory_strength=15
MCM_STATE | mode=market impulse=-0.0325 motivation=-0.0228 risk=-0.0281 replay=0.0242 self_state=active attractor=cooperate mean_energy=1.1777 mean_motivation=0.1831 mean_risk=-0.7309 mean_velocity=0.3237 clusters=1 memory_center=1.0344 memory_strength=21
MCM_STATE | mode=market impulse=-0.2923 motivation=-0.0206 risk=-0.1082 replay=-0.0032 self_state=active attractor=cooperate mean_energy=0.5593 mean_motivation=0.1230 mean_risk=-0.6481 mean_velocity=0.3191 clusters=1 memory_center=1.0344 memory_strength=18
MCM_STATE | mode=market impulse=0.9813 motivation=0.2351 risk=-0.1215 replay=0.0183 self_state=active attractor=cooperate mean_energy=1.6596 mean_motivation=0.3042 mean_risk=-0.6703 mean_velocity=0.1992 clusters=1 memory_center=1.0344 memory_strength=15
MCM_STATE | mode=outcome impulse=-0.9345 motivation=-0.2261 risk=-0.2235 replay=0.0026 self_state=stable attractor=cooperate mean_energy=-0.0214 mean_motivation=0.0421 mean_risk=-0.7805 mean_velocity=0.2384 clusters=1 memory_center=0.1141 memory_strength=19
MCM_STATE | mode=market impulse=-0.2401 motivation=-0.0480 risk=-0.1459 replay=-0.0219 self_state=active attractor=analysis mean_energy=-0.5116 mean_motivation=-0.0236 mean_risk=-0.7691 mean_velocity=0.2555 clusters=1 memory_center=-0.4010 memory_strength=17
MCM_STATE | mode=market impulse=-0.1124 motivation=0.0066 risk=-0.0627 replay=-0.0264 self_state=active attractor=analysis mean_energy=-0.7314 mean_motivation=-0.0213 mean_risk=-0.6654 mean_velocity=0.2793 clusters=1 memory_center=-0.5490 memory_strength=26
MCM_STATE | mode=market impulse=-0.2337 motivation=-0.0113 risk=-0.0266 replay=0.0014 self_state=active attractor=analysis mean_energy=-1.0678 mean_motivation=0.0012 mean_risk=-0.5542 mean_velocity=0.2910 clusters=1 memory_center=-0.5490 memory_strength=22
MCM_STATE | mode=market impulse=1.0974 motivation=0.0924 risk=-0.1177 replay=-0.0099 self_state=active attractor=analysis mean_energy=0.7321 mean_motivation=0.1157 mean_risk=-0.5889 mean_velocity=0.3032 clusters=1 memory_center=-0.5490 memory_strength=19
MCM_STATE | mode=market impulse=0.4187 motivation=0.1113 risk=-0.1509 replay=0.0234 self_state=active attractor=analysis mean_energy=1.3349 mean_motivation=0.2090 mean_risk=-0.6338 mean_velocity=0.3106 clusters=1 memory_center=-0.5490 memory_strength=16
MCM_STATE | mode=market impulse=-0.0187 motivation=-0.0788 risk=-0.1554 replay=-0.0066 self_state=active attractor=cooperate mean_energy=1.1607 mean_motivation=0.1212 mean_risk=-0.6772 mean_velocity=0.3203 clusters=1 memory_center=1.0242 memory_strength=26
MCM_STATE | mode=market impulse=0.4240 motivation=0.1221 risk=-0.1078 replay=-0.0077 self_state=active attractor=neutral mean_energy=1.4144 mean_motivation=0.2363 mean_risk=-0.6921 mean_velocity=0.2110 clusters=1 memory_center=1.5455 memory_strength=23
MCM_STATE | mode=market impulse=-0.6067 motivation=-0.0818 risk=-0.2244 replay=-0.0099 self_state=active attractor=neutral mean_energy=0.3057 mean_motivation=0.1203 mean_risk=-0.8245 mean_velocity=0.2791 clusters=1 memory_center=1.5455 memory_strength=20
MCM_STATE | mode=market impulse=-0.7406 motivation=-0.1213 risk=-0.1965 replay=0.0185 self_state=active attractor=analysis mean_energy=-0.9499 mean_motivation=-0.0419 mean_risk=-0.9075 mean_velocity=0.3362 clusters=1 memory_center=-1.0847 memory_strength=18
MCM_STATE | mode=market impulse=0.1376 motivation=0.0903 risk=-0.1690 replay=0.0082 self_state=active attractor=analysis mean_energy=-0.6925 mean_motivation=0.0350 mean_risk=-0.9452 mean_velocity=0.3351 clusters=1 memory_center=-0.6334 memory_strength=19
MCM_STATE | mode=market impulse=0.0538 motivation=-0.0383 risk=-0.0957 replay=-0.0264 self_state=active attractor=analysis mean_energy=-0.5788 mean_motivation=-0.0226 mean_risk=-0.9090 mean_velocity=0.3104 clusters=1 memory_center=-0.5866 memory_strength=28
MCM_STATE | mode=market impulse=-0.3806 motivation=-0.0465 risk=-0.1729 replay=-0.0077 self_state=active attractor=analysis mean_energy=-1.1087 mean_motivation=-0.0743 mean_risk=-0.9432 mean_velocity=0.3048 clusters=1 memory_center=-0.5866 memory_strength=24
MCM_STATE | mode=market impulse=-0.0126 motivation=-0.0585 risk=-0.1011 replay=-0.0099 self_state=active attractor=analysis mean_energy=-1.0306 mean_motivation=-0.1494 mean_risk=-0.8919 mean_velocity=0.3085 clusters=1 memory_center=-1.0671 memory_strength=32
MCM_STATE | mode=market impulse=-0.4667 motivation=-0.0730 risk=-0.1714 replay=0.0082 self_state=active attractor=analysis mean_energy=-1.6140 mean_motivation=-0.1759 mean_risk=-0.9004 mean_velocity=0.2858 clusters=1 memory_center=-1.0671 memory_strength=27
MCM_STATE | mode=market impulse=0.6722 motivation=0.1383 risk=-0.0530 replay=0.0185 self_state=active attractor=analysis mean_energy=-0.3646 mean_motivation=-0.0180 mean_risk=-0.8886 mean_velocity=0.2773 clusters=1 memory_center=-0.4989 memory_strength=26
MCM_STATE | mode=market impulse=1.0692 motivation=0.2029 risk=-0.0868 replay=-0.0253 self_state=active attractor=analysis mean_energy=1.3373 mean_motivation=0.1558 mean_risk=-0.8977 mean_velocity=0.3153 clusters=1 memory_center=-0.4989 memory_strength=22
MCM_STATE | mode=market impulse=1.2495 motivation=0.2830 risk=-0.1716 replay=-0.0128 self_state=active attractor=analysis mean_energy=1.9500 mean_motivation=0.3486 mean_risk=-0.9514 mean_velocity=0.1833 clusters=1 memory_center=-0.4989 memory_strength=19
MCM_STATE | mode=market impulse=0.3157 motivation=0.1124 risk=-0.1882 replay=-0.0099 self_state=active attractor=explore mean_energy=1.9180 mean_motivation=0.3650 mean_risk=-1.0021 mean_velocity=0.1667 clusters=1 memory_center=2.1257 memory_strength=25
MCM_STATE | mode=market impulse=-0.8111 motivation=-0.1464 risk=-0.2379 replay=0.0176 self_state=active attractor=explore mean_energy=0.4420 mean_motivation=0.1633 mean_risk=-1.1187 mean_velocity=0.2380 clusters=1 memory_center=2.1257 memory_strength=21
MCM_STATE | mode=market impulse=0.0265 motivation=0.0624 risk=-0.1839 replay=-0.0077 self_state=active attractor=cooperate mean_energy=0.3784 mean_motivation=0.1618 mean_risk=-1.1759 mean_velocity=0.2557 clusters=1 memory_center=0.3468 memory_strength=25
MCM_STATE | mode=market impulse=0.1005 motivation=-0.0172 risk=-0.0588 replay=-0.0060 self_state=active attractor=cooperate mean_energy=0.4469 mean_motivation=0.0778 mean_risk=-1.0816 mean_velocity=0.2669 clusters=1 memory_center=0.3901 memory_strength=33
MCM_STATE | mode=market impulse=0.8539 motivation=0.1704 risk=-0.0601 replay=-0.0253 self_state=active attractor=cooperate mean_energy=1.4458 mean_motivation=0.1731 mean_risk=-0.9936 mean_velocity=0.1998 clusters=1 memory_center=0.3901 memory_strength=28
MCM_STATE | mode=outcome impulse=0.8258 motivation=0.2850 risk=-0.2085 replay=0.0047 self_state=active attractor=cooperate mean_energy=1.9500 mean_motivation=0.4123 mean_risk=-1.0740 mean_velocity=0.1638 clusters=1 memory_center=0.3901 memory_strength=24
MCM_STATE | mode=market impulse=0.2894 motivation=0.0572 risk=-0.0167 replay=0.0123 self_state=active attractor=explore mean_energy=1.8992 mean_motivation=0.4079 mean_risk=-0.9638 mean_velocity=0.1664 clusters=1 memory_center=2.1478 memory_strength=32
MCM_STATE | mode=market impulse=1.3530 motivation=0.2925 risk=-0.1515 replay=-0.0253 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.5813 mean_risk=-1.0439 mean_velocity=0.1539 clusters=1 memory_center=2.1739 memory_strength=39
MCM_STATE | mode=market impulse=-0.6834 motivation=-0.1051 risk=-0.1965 replay=-0.0099 self_state=active attractor=explore mean_energy=0.6617 mean_motivation=0.4091 mean_risk=-1.1346 mean_velocity=0.2296 clusters=1 memory_center=2.1739 memory_strength=33
MCM_STATE | mode=market impulse=-0.2482 motivation=0.0105 risk=-0.2100 replay=0.0190 self_state=stable attractor=explore mean_energy=0.1341 mean_motivation=0.3854 mean_risk=-1.2211 mean_velocity=0.2608 clusters=1 memory_center=2.1739 memory_strength=28
MCM_STATE | mode=market impulse=0.9865 motivation=0.1484 risk=-0.1305 replay=-0.0128 self_state=active attractor=explore mean_energy=1.5431 mean_motivation=0.5034 mean_risk=-1.2704 mean_velocity=0.2857 clusters=1 memory_center=2.1739 memory_strength=24
MCM_STATE | mode=market impulse=-0.3332 motivation=-0.0333 risk=-0.0558 replay=0.0019 self_state=active attractor=cooperate mean_energy=0.8192 mean_motivation=0.4087 mean_risk=-1.1375 mean_velocity=0.3077 clusters=1 memory_center=0.6479 memory_strength=28
MCM_STATE | mode=market impulse=0.7739 motivation=0.1250 risk=-0.0886 replay=-0.0060 self_state=active attractor=explore mean_energy=1.5611 mean_motivation=0.4514 mean_risk=-1.0731 mean_velocity=0.2081 clusters=1 memory_center=2.0125 memory_strength=29
MCM_STATE | mode=market impulse=-0.1938 motivation=-0.0268 risk=-0.0298 replay=0.0019 self_state=active attractor=explore mean_energy=1.0605 mean_motivation=0.3863 mean_risk=-0.9428 mean_velocity=0.2552 clusters=1 memory_center=2.0125 memory_strength=25
MCM_STATE | mode=market impulse=-0.6916 motivation=-0.1045 risk=-0.2132 replay=-0.0060 self_state=stable attractor=explore mean_energy=-0.1942 mean_motivation=0.2287 mean_risk=-0.9812 mean_velocity=0.2748 clusters=1 memory_center=2.0125 memory_strength=21
MCM_STATE | mode=market impulse=-0.5608 motivation=-0.0960 risk=-0.1403 replay=-0.0203 self_state=active attractor=explore mean_energy=-1.0897 mean_motivation=0.1238 mean_risk=-0.9571 mean_velocity=0.2821 clusters=1 memory_center=2.0125 memory_strength=18
MCM_STATE | mode=market impulse=0.4427 motivation=0.0214 risk=-0.0882 replay=0.0082 self_state=active attractor=cooperate mean_energy=-0.3191 mean_motivation=0.1492 mean_risk=-0.9090 mean_velocity=0.2779 clusters=1 memory_center=-0.1692 memory_strength=24
MCM_STATE | mode=market impulse=-0.6745 motivation=-0.1000 risk=-0.1993 replay=0.0082 self_state=active attractor=analysis mean_energy=-1.2587 mean_motivation=0.0695 mean_risk=-0.9267 mean_velocity=0.3045 clusters=1 memory_center=-1.1667 memory_strength=23
MCM_STATE | mode=market impulse=0.4116 motivation=0.0272 risk=-0.0617 replay=-0.0020 self_state=active attractor=analysis mean_energy=-0.4808 mean_motivation=0.1084 mean_risk=-0.8481 mean_velocity=0.3350 clusters=1 memory_center=-0.3215 memory_strength=29
MCM_STATE | mode=market impulse=-0.7642 motivation=-0.1298 risk=-0.2316 replay=0.0242 self_state=active attractor=analysis mean_energy=-1.5923 mean_motivation=0.0254 mean_risk=-0.8954 mean_velocity=0.3278 clusters=1 memory_center=-0.3215 memory_strength=25
MCM_STATE | mode=market impulse=-0.4988 motivation=-0.0776 risk=-0.1168 replay=-0.0060 self_state=active attractor=analysis mean_energy=-2.0081 mean_motivation=-0.0307 mean_risk=-0.8228 mean_velocity=0.2188 clusters=1 memory_center=-0.3215 memory_strength=21
MCM_STATE | mode=market impulse=1.1403 motivation=0.2119 risk=-0.1208 replay=-0.0077 self_state=stable attractor=cooperate mean_energy=-0.0186 mean_motivation=0.1547 mean_risk=-0.8877 mean_velocity=0.2449 clusters=1 memory_center=-0.1649 memory_strength=30
MCM_STATE | mode=market impulse=1.1775 motivation=0.2609 risk=-0.1680 replay=0.0125 self_state=active attractor=cooperate mean_energy=1.6081 mean_motivation=0.3503 mean_risk=-0.9681 mean_velocity=0.1857 clusters=1 memory_center=-0.1649 memory_strength=26
MCM_STATE | mode=market impulse=1.4763 motivation=0.3260 risk=-0.1694 replay=0.0125 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.5787 mean_risk=-1.0472 mean_velocity=0.1704 clusters=1 memory_center=2.0659 memory_strength=27
MCM_STATE | mode=market impulse=-0.6880 motivation=-0.1094 risk=-0.1769 replay=0.0078 self_state=active attractor=explore mean_energy=0.6704 mean_motivation=0.3938 mean_risk=-1.0605 mean_velocity=0.2476 clusters=1 memory_center=2.0659 memory_strength=23
MCM_STATE | mode=market impulse=-0.3155 motivation=-0.0284 risk=-0.1429 replay=-0.0140 self_state=stable attractor=cooperate mean_energy=0.0670 mean_motivation=0.2957 mean_risk=-1.0090 mean_velocity=0.2761 clusters=1 memory_center=-0.0315 memory_strength=28
MCM_STATE | mode=market impulse=-0.2340 motivation=0.0180 risk=-0.1891 replay=0.0125 self_state=active attractor=cooperate mean_energy=-0.3559 mean_motivation=0.2346 mean_risk=-0.9797 mean_velocity=0.2896 clusters=1 memory_center=-0.0315 memory_strength=24
MCM_STATE | mode=market impulse=-0.3003 motivation=-0.0177 risk=-0.1738 replay=0.0082 self_state=active attractor=analysis mean_energy=-0.8195 mean_motivation=0.1247 mean_risk=-0.9448 mean_velocity=0.3097 clusters=1 memory_center=-0.6177 memory_strength=25
MCM_STATE | mode=market impulse=-0.6183 motivation=-0.0873 risk=-0.2324 replay=0.0188 self_state=active attractor=analysis mean_energy=-1.7163 mean_motivation=-0.0244 mean_risk=-0.9560 mean_velocity=0.3058 clusters=1 memory_center=-0.6177 memory_strength=21
