timestamp;runtime_tick;sequence;phase;reason;decision;form_symbol_id;form_symbol_family_key;form_symbol_variant_key;form_symbol_scope;form_symbol_abstraction_level;form_symbol_resolution_quality;form_symbol_detail_pressure;form_symbol_object_distance;form_symbol_containment;form_symbol_field_decoupling;form_symbol_development_quality;form_symbol_action_affinity;form_symbol_observation_affinity;form_symbol_reframe_potential;form_symbol_action_binding;form_symbol_observation_binding;form_symbol_reframe_binding;form_symbol_memory_loaded;form_symbol_memory_symbol_count;form_symbol_seen;form_symbol_maturity;form_symbol_stability;form_symbol_resonance;form_symbol_load_reduction;form_symbol_zoom_need;form_symbol_split_pressure;form_symbol_merge_pressure;form_symbol_bearing;form_symbol_fragility;form_symbol_relevance;form_symbol_novelty;form_symbol_distance;form_symbol_compound_id;form_symbol_compound_scope;form_symbol_compound_seen;form_symbol_compound_maturity;form_symbol_compound_stability;form_symbol_compound_resonance;form_symbol_compound_bearing;form_symbol_compound_load_reduction;form_symbol_compound_novelty;form_symbol_compound_development_quality;form_symbol_compound_action_affinity;form_symbol_compound_observation_affinity;form_symbol_compound_reframe_potential;form_symbol_memory_compound_count;structure_quality;context_confidence;field_clarity;field_pressure;field_fragmentation
1768254600000000;2931;2580;hold;maturity_block;SHORT;fs_12890d838e;2|-0.80|-0.80|-0.80|-0.80|0.40|0.70|0.35|0.00;-1.00|-1.00|-1.00|-1.00|-1.00|0.00|1.00|0.80|0.20|0.60|1.00|0.80|0.80|1.00|0.80|0.80|0.20|0.40|0.00;structured_form;2;0.6406;0.6012;0.3254;0.3801;0.3029;-0.0082;0.5017;0.0051;0.0138;0.4652;0.0315;0.0100;1;328;145;0.9477;0.7139;0.5905;0.3699;0.2927;0.0694;0.6507;0.6879;0.1983;0.6119;0.1795;0.1272;fc_1d0abff428;compound_form;12;0.4800;0.8000;0.3024;0.6636;0.2187;0.5248;-0.0071;0.5018;0.0051;0.0138;777;0.7233;0.7824;0.2426;0.3412;0.0000
1768254900000000;2932;2581;hold;fused_score_too_low;WAIT;fs_8387757b1b;2|-0.80|-0.80|-0.80|-0.40|0.40|0.70|0.70|0.00;-0.80|-0.80|-0.60|-0.80|-0.80|0.00|0.20|0.80|0.20|0.80|0.40|0.80|0.60|0.80|0.60|0.80|0.00|0.00|0.00;structured_form;2;0.6374;0.3847;0.3150;0.4007;0.3180;-0.0625;0.4987;0.0299;0.0351;0.4612;0.0452;0.0255;1;328;78;0.9070;0.7258;0.5616;0.3837;0.2325;0.0745;0.6250;0.6741;0.1669;0.4016;0.2400;0.1470;fc_ed59ef7613;compound_form;12;0.4800;0.7906;0.2910;0.6492;0.2095;0.5228;-0.0472;0.5002;0.0285;0.0351;777;0.6479;0.6891;0.1000;0.0000;0.0000
1768255200000000;2933;2582;hold;fused_score_too_low;WAIT;fs_8f3f69327b;1|-0.55|-0.55|-0.55|-0.55|0.50|0.50|0.00;-0.40|-0.40|-0.40|-0.40|-0.60|0.00|0.40|0.60|0.40|0.80|0.40|0.80|0.60|0.60|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5627;0.3210;0.2242;0.3377;0.2556;0.0000;0.5000;0.0000;0.0000;0.4012;0.0333;0.0000;1;328;408;0.9808;0.5900;0.4774;0.3126;0.2168;0.1193;0.5862;0.5902;0.2380;0.3259;0.1943;0.1751;fc_9ec1cc8b3d;compound_form;1;0.0714;0.2232;0.0117;0.4416;0.0053;0.9454;0.0000;0.5000;0.0000;0.0000;778;0.5741;0.6163;0.1000;0.0000;0.0000
1768255500000000;2934;2583;hold;context_cluster_negative;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.00|-0.20|0.00|0.00|-0.40|0.00|0.20|0.80|0.20|0.80|0.40|0.60|0.60|0.20|0.60|0.60|0.20|0.40|0.00;wide_form;1;0.5217;0.2925;0.2434;0.3604;0.2782;-0.0464;0.4976;0.0220;0.0180;0.3963;0.0471;0.0108;1;328;2652;0.9970;0.6355;0.5128;0.3473;0.2071;0.1049;0.6161;0.5661;0.2390;0.2881;0.1937;0.1906;fc_0f693f22e8;compound_form;1;0.0714;0.2201;0.0114;0.4083;0.0051;0.9334;0.0000;0.5000;0.0000;0.0000;779;0.5307;0.5484;0.2234;0.3053;0.0000
1768255800000000;2935;2584;hold;context_cluster_negative;WAIT;fs_0033aca897;1|0.00|0.00|0.00|0.55|0.50|0.50|0.00;-0.20|-0.20|-0.20|0.00|-0.40|0.40|0.00|0.40|0.60|0.80|0.20|0.80|0.40|0.20|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.5084;0.1772;0.2414;0.3856;0.2946;0.0000;0.5000;0.0000;0.0000;0.5018;0.0403;0.0000;1;328;1779;0.9955;0.6492;0.5614;0.4019;0.1673;0.0954;0.6427;0.5453;0.2875;0.1996;0.1357;0.1313;fc_01d6411db8;compound_form;330;0.9621;0.7522;0.5395;0.5968;0.4577;0.0421;0.0000;0.5000;0.0000;0.0000;779;0.4641;0.4829;0.1000;0.0000;0.0000
1768256100000000;2936;2585;hold;context_cluster_negative;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.20|0.00|0.20|0.20|-0.20|0.00|0.00|0.20|0.80|0.80|0.20|0.60|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4524;0.1840;0.2097;0.3604;0.2672;-0.0464;0.4976;0.0220;0.0180;0.4901;0.0611;0.0108;1;328;2653;0.9970;0.6373;0.5451;0.3816;0.1812;0.1107;0.6332;0.4916;0.3391;0.1971;0.1452;0.1422;fc_b32d39f30a;compound_form;203;0.9398;0.7390;0.5238;0.5668;0.4354;0.0709;0.0000;0.5000;0.0000;0.0000;779;0.4280;0.4383;0.1000;0.0000;0.0000
1768256400000000;2937;2586;hold;context_cluster_negative;WAIT;fs_0033aca897;1|0.00|0.00|0.00|0.55|0.50|0.50|0.00;0.00|0.00|0.00|0.40|-0.20|0.40|0.00|0.40|0.60|0.80|0.20|0.60|0.40|0.20|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4573;0.2012;0.2260;0.3758;0.2842;0.0000;0.5000;0.0000;0.0000;0.4953;0.0442;0.0000;1;328;1780;0.9955;0.6543;0.5736;0.4087;0.1732;0.0960;0.6495;0.4986;0.3157;0.2069;0.1239;0.1195;fc_01d6411db8;compound_form;331;0.9622;0.7550;0.5504;0.5618;0.4649;0.0392;0.0000;0.5000;0.0000;0.0000;779;0.4569;0.4740;0.1000;0.0000;0.0000
1768256700000000;2938;2587;hold;context_cluster_negative;WAIT;fs_0033aca897;1|0.00|0.00|0.00|0.55|0.50|0.50|0.00;0.00|0.20|-0.20|0.60|-0.40|0.40|0.00|0.80|0.20|0.60|0.40|0.40|0.60|0.40|0.60|0.60|0.20|0.40|0.00;wide_form;1;0.4497;0.3546;0.2042;0.3136;0.2336;0.0000;0.5000;0.0000;0.0000;0.3799;0.0396;0.0000;1;328;1781;0.9955;0.6293;0.4546;0.2880;0.2560;0.1353;0.5841;0.4990;0.2830;0.3167;0.2789;0.2744;-;single;0;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.5000;0.0000;0.0000;779;0.5195;0.5513;0.2557;0.3103;0.0000
1768257000000000;2939;2588;observe;structure_development_observe;LONG;fs_0033aca897;1|0.00|0.00|0.00|0.55|0.50|0.50|0.00;0.20|0.20|0.00|0.60|-0.20|0.20|0.00|0.80|0.20|0.60|0.40|0.60|0.40|0.20|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4389;0.2956;0.2059;0.3276;0.2502;0.0000;0.5000;0.0000;0.0000;0.3767;0.0322;0.0005;1;328;1782;0.9955;0.6134;0.4657;0.3073;0.2194;0.1219;0.5877;0.4765;0.2301;0.2772;0.2418;0.2373;-;single;0;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.5000;0.0000;0.0000;779;0.4641;0.4829;0.1000;0.0000;0.0000
1768257300000000;2940;2589;hold;context_cluster_negative;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.20|0.00|0.20|0.20|-0.20|0.20|0.00|0.20|0.80|0.80|0.00|0.60|0.40|0.20|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4586;0.1981;0.2028;0.3511;0.2550;-0.0464;0.4976;0.0220;0.0180;0.4913;0.0666;0.0108;1;328;2654;0.9970;0.6373;0.5394;0.3707;0.1961;0.1200;0.6302;0.4998;0.3786;0.2094;0.1541;0.1511;fc_b32d39f30a;compound_form;204;0.9401;0.7400;0.5053;0.5471;0.4196;0.0646;0.0000;0.5000;0.0000;0.0000;779;0.4762;0.4795;0.1000;0.0000;0.0000
1768257600000000;2941;2590;hold;fused_score_too_low;WAIT;fs_0033aca897;1|0.00|0.00|0.00|0.55|0.50|0.50|0.00;0.00|-0.20|0.20|-0.20|-0.20|0.60|0.00|0.20|0.80|1.00|0.20|0.80|0.40|0.20|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.5350;0.1554;0.2220;0.3685;0.2722;0.0000;0.5000;0.0000;0.0000;0.5051;0.0470;0.0000;1;328;1783;0.9955;0.6188;0.5343;0.3737;0.1747;0.1140;0.6250;0.5689;0.3355;0.1946;0.1372;0.1328;fc_01d6411db8;compound_form;332;0.9623;0.7472;0.5359;0.5796;0.4509;0.0515;0.0000;0.5000;0.0000;0.0000;779;0.4762;0.4978;0.1000;0.0000;0.0000
1768257900000000;2942;2591;hold;fused_score_too_low;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.00|-0.20|0.20|-0.20|-0.20|0.20|0.00|0.40|0.60|1.00|0.20|0.80|0.60|0.20|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5632;0.1772;0.2604;0.3973;0.3072;-0.0464;0.4976;0.0220;0.0180;0.5050;0.0502;0.0108;1;328;2655;0.9970;0.6427;0.5619;0.4032;0.1629;0.0905;0.6426;0.5977;0.2615;0.2145;0.1261;0.1231;fc_b32d39f30a;compound_form;205;0.9404;0.7413;0.5238;0.6090;0.4401;0.0654;0.0000;0.5000;0.0000;0.0000;779;0.5075;0.5364;0.1000;0.0000;0.0000
1768258200000000;2943;2592;hold;maturity_block;SHORT;fs_2c88e2f008;1|-0.55|0.00|-0.55|0.55|0.50|0.50|0.00;-0.20|-0.40|0.00|-0.60|-0.40|0.40|0.00|0.80|0.20|0.80|0.40|0.80|0.60|0.40|0.60|0.60|0.20|0.40|0.00;wide_form;1;0.5752;0.3019;0.2198;0.3300;0.2452;0.0000;0.5000;0.0000;0.0000;0.4047;0.0327;0.0000;1;328;114;0.9344;0.6049;0.4479;0.2903;0.2302;0.1327;0.5564;0.6153;0.2334;0.3080;0.2731;0.2076;fc_23a9fd2d66;compound_form;1;0.0714;0.2230;0.0116;0.4277;0.0053;0.9321;0.0000;0.5000;0.0000;0.0000;780;0.5460;0.5840;0.2446;0.3325;0.0000
1768258800000000;2945;2594;observe;zero_point_regulation;WAIT;fs_e87fe93624;2|-0.40|-0.40|-0.40|-0.40|0.40|0.70|0.70|0.00;-0.20|-0.40|-0.20|-0.40|-0.20|0.00|0.40|0.40|0.60|0.80|0.40|0.80|0.60|0.60|0.60|0.60|0.20|0.20|0.00;structured_form;2;0.6039;0.2803;0.2728;0.3879;0.2919;0.0000;0.5000;0.0000;0.0000;0.4097;0.0385;0.0000;1;328;73;0.9012;0.7140;0.5632;0.3909;0.2163;0.0938;0.6223;0.6506;0.2753;0.3025;0.2235;0.1247;fc_8f5950ac1d;compound_form;1;0.0714;0.2270;0.0120;0.4370;0.0055;0.9393;0.0000;0.5000;0.0000;0.0000;781;0.5977;0.6667;0.1827;0.2204;0.0000
1768259100000000;2946;2595;hold;maturity_block;SHORT;fs_8f3f69327b;1|-0.55|-0.55|-0.55|-0.55|0.50|0.50|0.00;-0.40|-0.60|-0.20|-0.80|-0.20|0.00|0.60|0.20|0.80|0.60|0.40|0.40|0.60|0.60|0.60|0.60|0.20|0.40|0.00;wide_form;1;0.4806;0.3969;0.1729;0.2867;0.1982;0.0000;0.5000;0.0000;0.0000;0.3933;0.0584;0.0000;1;328;409;0.9808;0.5863;0.4657;0.2779;0.2848;0.1563;0.5794;0.5339;0.4171;0.3995;0.2094;0.1902;fc_f733629fcd;compound_form;1;0.0714;0.2184;0.0114;0.4123;0.0051;0.9519;0.0000;0.5000;0.0000;0.0000;782;0.5590;0.6322;0.1235;0.3104;0.0000
1768259400000000;2947;2596;hold;stressed_block;WAIT;fs_560020e242;1|-0.55|-0.55|-0.55|0.00|0.50|0.50|0.00;-0.40|-0.60|-0.20|-0.80|-0.20|0.00|0.20|0.20|0.80|0.80|0.20|0.40|0.60|0.60|0.80|0.80|0.00|0.00|0.00;wide_form;1;0.5515;0.3250;0.2381;0.3503;0.2592;-0.0853;0.4937;0.0446;0.0379;0.4880;0.0748;0.0228;1;328;1420;0.9944;0.6541;0.5239;0.3429;0.2405;0.1182;0.6235;0.5932;0.3366;0.3267;0.2001;0.1945;fc_a87bc4888f;compound_form;61;0.8243;0.7274;0.4330;0.5780;0.3442;0.1875;0.0000;0.5000;0.0000;0.0000;782;0.6290;0.7053;0.1000;0.0000;0.0000
1768259700000000;2948;2597;hold;maturity_block;SHORT;fs_560020e242;1|-0.55|-0.55|-0.55|0.00|0.50|0.50|0.00;-0.60|-0.80|-0.60|-1.00|-0.40|0.20|0.00|0.60|0.40|0.60|0.40|0.60|0.60|0.80|0.80|0.80|0.20|0.40|0.00;wide_form;1;0.5797;0.4558;0.2466;0.3314;0.2496;-0.0853;0.4937;0.0446;0.0379;0.3938;0.0663;0.0228;1;328;1421;0.9944;0.6370;0.4856;0.3013;0.2743;0.1220;0.6012;0.6265;0.2762;0.4262;0.2389;0.2333;-;single;0;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.5000;0.0000;0.0000;782;0.6699;0.7559;0.2455;0.3341;0.0000
1768260000000000;2949;2598;observe;structure_development_observe;LONG;fs_5bb13efc99;1|-0.55|0.00|0.00|-0.55|0.50|0.50|0.00;-0.20|-0.20|0.00|-0.40|-0.20|0.00|0.40|0.80|0.20|0.80|0.40|0.80|0.60|0.60|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5624;0.2607;0.2212;0.3411;0.2544;0.0000;0.5000;0.0000;0.0000;0.4019;0.0268;0.0000;1;328;50;0.8621;0.6415;0.4631;0.3122;0.2130;0.1201;0.5466;0.5953;0.1915;0.2776;0.3004;0.1625;fc_e8d8a252bb;compound_form;1;0.0714;0.2247;0.0114;0.4304;0.0052;0.9348;0.0000;0.5000;0.0000;0.0000;783;0.5373;0.6055;0.1000;0.0000;0.0000
1768260300000000;2950;2599;observe;development_reframe_observe;LONG;fs_c0a6cc6e8e;1|0.00|0.55|0.00|0.00|0.50|0.50|0.00;0.20|0.20|0.40|0.20|0.00|0.00|0.20|0.80|0.20|1.00|0.40|0.80|0.40|0.20|0.60|0.60|0.20|0.00|0.00;wide_form;1;0.5552;0.2424;0.2569;0.3786;0.2983;-0.1196;0.4865;0.0647;0.0495;0.3922;0.0671;0.0297;1;328;1246;0.9936;0.6254;0.5209;0.3628;0.1808;0.0937;0.6180;0.5854;0.1929;0.2681;0.1681;0.1617;fc_115eac67fc;compound_form;1;0.0714;0.2257;0.0116;0.4190;0.0053;0.9306;0.0000;0.5000;0.0000;0.0000;784;0.4603;0.5103;0.1929;0.0739;0.0000
1768260600000000;2951;2600;hold;fused_score_too_low;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.20|0.20|0.20|0.20|0.20|0.00|0.00|0.20|0.80|1.00|0.20|0.60|0.40|0.40|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5208;0.1913;0.2241;0.3625;0.2672;-0.0464;0.4976;0.0220;0.0180;0.4900;0.0620;0.0108;1;328;2656;0.9970;0.6393;0.5310;0.3649;0.1970;0.1171;0.6261;0.5593;0.3451;0.2221;0.1698;0.1668;fc_8c859405cf;compound_form;80;0.8602;0.7416;0.4716;0.5947;0.3839;0.1450;0.0000;0.5000;0.0000;0.0000;784;0.4747;0.5281;0.1000;0.0000;0.0000
1768260900000000;2952;2601;hold;context_cluster_negative;WAIT;fs_8d69653959;1|0.55|0.55|0.00|0.00|0.50|0.50|0.00;0.40|0.20|0.40|0.40|0.20|0.20|0.00|0.40|0.60|1.00|0.20|0.80|0.40|0.20|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5175;0.2252;0.2338;0.3717;0.2773;0.0000;0.5000;0.0000;0.0000;0.3967;0.0431;0.0000;1;328;146;0.9481;0.6654;0.5583;0.3897;0.1942;0.1015;0.6279;0.5581;0.3082;0.2523;0.1670;0.1150;fc_e832fbac03;compound_form;1;0.0714;0.2304;0.0123;0.4001;0.0056;0.9288;0.0000;0.5000;0.0000;0.0000;785;0.4579;0.5073;0.1000;0.0000;0.0000
1768261200000000;2953;2602;hold;context_cluster_negative;WAIT;fs_efecac2b71;1|0.55|0.00|0.00|0.55|0.50|0.50|0.00;0.20|0.20|0.20|0.40|0.00|0.60|0.00|0.20|0.80|0.80|0.20|0.60|0.40|0.20|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.4745;0.2372;0.2025;0.3413;0.2436;0.0000;0.5000;0.0000;0.0000;0.3915;0.0486;0.0000;1;328;63;0.8873;0.6856;0.5241;0.3554;0.2243;0.1223;0.5936;0.5208;0.3469;0.2529;0.2512;0.1385;fc_5ce1cb43cf;compound_form;1;0.0714;0.2314;0.0124;0.3865;0.0056;0.9360;0.0000;0.5000;0.0000;0.0000;786;0.4554;0.5043;0.1000;0.0000;0.0000
1768261500000000;2954;2603;observe;aftereffect_pressure_observe;SHORT;fs_0033aca897;1|0.00|0.00|0.00|0.55|0.50|0.50|0.00;0.00|0.20|0.00|0.40|-0.20|0.60|0.00|1.00|0.00|0.60|0.40|0.60|0.40|0.40|0.60|0.60|0.20|0.20|0.00;wide_form;1;0.4922;0.3113;0.2112;0.3223;0.2447;0.0000;0.5000;0.0000;0.0000;0.3933;0.0314;0.0000;1;328;1784;0.9955;0.5987;0.4389;0.2830;0.2319;0.1318;0.5713;0.5338;0.2246;0.2966;0.2681;0.2636;fc_9b11094ed6;compound_form;1;0.0714;0.2271;0.0116;0.3788;0.0052;0.9312;0.0000;0.5000;0.0000;0.0000;769;0.4819;0.5370;0.2634;0.2945;0.0000
1768261800000000;2955;2604;hold;stressed_block;WAIT;fs_057fadb563;1|0.55|0.00|0.55|0.55|0.50|0.50|0.00;0.20|0.40|0.00|0.80|-0.20|0.40|0.00|0.00|1.00|0.60|0.20|0.40|0.40|0.40|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.4155;0.2923;0.1889;0.3219;0.2285;0.0000;0.5000;0.0000;0.0000;0.3836;0.0561;0.0022;1;328;213;0.9638;0.6694;0.5152;0.3358;0.2489;0.1338;0.6110;0.4645;0.4005;0.2756;0.2377;0.2015;fc_8f5de49ca8;compound_form;1;0.0714;0.2199;0.0112;0.3571;0.0050;0.9424;0.0000;0.5000;0.0000;0.0000;770;0.4771;0.5311;0.1000;0.0000;0.0000
1768262100000000;2956;2605;hold;maturity_block;SHORT;fs_0033aca897;1|0.00|0.00|0.00|0.55|0.50|0.50|0.00;0.00|0.00|0.00|0.20|-0.20|0.40|0.00|0.40|0.60|0.80|0.20|0.60|0.60|0.40|0.60|0.60|0.00|0.00|0.00;wide_form;1;0.5212;0.1923;0.2220;0.3682;0.2755;0.0000;0.5000;0.0000;0.0000;0.4634;0.0434;0.0000;1;328;1785;0.9955;0.6100;0.5414;0.3809;0.1663;0.1064;0.6279;0.5567;0.3101;0.2042;0.1129;0.1085;fc_26a221d7d2;compound_form;22;0.6286;0.7484;0.3484;0.5373;0.2559;0.3899;0.0000;0.5000;0.0000;0.0000;770;0.5447;0.6012;0.1000;0.0000;0.0000
1768262400000000;2957;2606;observe;zero_point_regulation;WAIT;fs_5bb13efc99;1|-0.55|0.00|0.00|-0.55|0.50|0.50|0.00;-0.20|-0.20|-0.20|-0.40|-0.20|0.00|0.40|0.20|0.80|0.80|0.40|0.80|0.60|0.40|0.60|0.60|0.20|0.40|0.00;wide_form;1;0.5525;0.2682;0.1850;0.3059;0.2093;0.0000;0.5000;0.0000;0.0000;0.4032;0.0504;0.0000;1;328;51;0.8644;0.6327;0.4400;0.2767;0.2629;0.1606;0.5331;0.6047;0.3603;0.2964;0.3310;0.1954;fc_99546ca245;compound_form;1;0.0714;0.2195;0.0113;0.4095;0.0051;0.9382;0.0000;0.5000;0.0000;0.0000;771;0.5653;0.6078;0.1226;0.3293;0.0000
1768262700000000;2958;2607;observe;zero_point_regulation;WAIT;fs_8f3f69327b;1|-0.55|-0.55|-0.55|-0.55|0.50|0.50|0.00;-0.40|-0.40|-0.40|-0.40|-0.20|0.00|0.80|0.40|0.60|0.80|0.60|0.60|0.40|0.00|0.40|0.40|0.20|0.40|0.00;wide_form;1;0.4317;0.3725;0.1720;0.2952;0.2092;0.0000;0.5000;0.0000;0.0000;0.3854;0.0529;0.0003;1;328;410;0.9809;0.5887;0.4849;0.2985;0.2632;0.1414;0.5903;0.4777;0.3780;0.3840;0.1794;0.1602;fc_9542087743;compound_form;1;0.0714;0.2094;0.0105;0.3785;0.0047;0.9540;0.0000;0.5000;0.0000;0.0000;772;0.4042;0.4264;0.2422;0.3306;0.0000
1768263000000000;2959;2608;observe;zero_point_regulation;WAIT;fs_57a107a01f;1|-0.55|0.00|-0.55|-0.55|0.50|0.50|0.00;-0.40|-0.40|-0.20|-0.60|-0.20|0.00|0.60|0.00|1.00|0.80|0.40|0.60|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4276;0.2861;0.1691;0.2978;0.2059;0.0000;0.5000;0.0000;0.0000;0.3842;0.0559;0.0015;1;328;114;0.9344;0.6357;0.4656;0.2901;0.2707;0.1549;0.5702;0.4690;0.3996;0.3135;0.2818;0.2162;fc_47c82feb27;compound_form;1;0.0714;0.2216;0.0113;0.3446;0.0050;0.9303;0.0000;0.5000;0.0000;0.0000;773;0.4042;0.4264;0.1000;0.0000;0.0000
1768263300000000;2960;2609;hold;stressed_block;WAIT;fs_8076db99c0;1|-0.55|0.00|-0.55|0.00|0.50|0.50|0.00;-0.40|-0.40|-0.20|-0.60|-0.20|0.00|0.00|0.00|1.00|0.80|0.00|0.60|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4549;0.2400;0.1844;0.3204;0.2261;0.0000;0.5000;0.0000;0.0000;0.4283;0.0548;0.0000;1;328;231;0.9665;0.6325;0.4888;0.3181;0.2370;0.1430;0.5929;0.4947;0.3914;0.2559;0.2339;0.2004;fc_db45ade817;compound_form;9;0.4091;0.7301;0.2128;0.4994;0.1413;0.5960;0.0000;0.5000;0.0000;0.0000;773;0.4042;0.4264;0.1000;0.0000;0.0000
1768263600000000;2961;2610;observe;development_reframe_observe;LONG;fs_c0a6cc6e8e;1|0.00|0.55|0.00|0.00|0.50|0.50|0.00;0.20|0.00|0.40|0.00|-0.20|0.00|0.20|1.00|0.00|1.00|0.60|0.80|0.40|0.00|0.40|0.40|0.20|0.20|0.00;wide_form;1;0.4962;0.2673;0.2208;0.3377;0.2588;-0.1196;0.4865;0.0647;0.0495;0.3858;0.0705;0.0297;1;328;1247;0.9936;0.6092;0.4598;0.3033;0.2180;0.1221;0.5833;0.5397;0.2173;0.2849;0.2468;0.2404;fc_6266193a16;compound_form;1;0.0714;0.2197;0.0112;0.3700;0.0050;0.9376;0.0000;0.5000;0.0000;0.0000;774;0.4120;0.4360;0.1463;0.2672;0.0000
1768263900000000;2962;2611;hold;maturity_block;SHORT;fs_d278415036;1|0.00|0.00|0.00|-0.55|0.50|0.50|0.00;0.00|-0.20|0.00|-0.20|-0.20|0.00|0.40|0.40|0.60|1.00|0.40|0.80|0.40|0.00|0.40|0.40|0.20|0.20|0.00;wide_form;1;0.4698;0.2272;0.2000;0.3414;0.2497;-0.0269;0.4927;0.0369;0.0625;0.4475;0.0709;0.0375;1;328;881;0.9910;0.6095;0.5194;0.3493;0.2029;0.1212;0.6146;0.5169;0.3433;0.2596;0.1490;0.1400;fc_532bbe2507;compound_form;18;0.5806;0.7260;0.3032;0.5396;0.2180;0.4239;0.0000;0.5000;0.0000;0.0000;774;0.4031;0.4062;0.1420;0.2639;0.0000
1768264200000000;2963;2612;hold;fused_score_too_low;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.20|0.00|0.20|0.00|0.00|0.00|0.00|0.20|0.80|1.00|0.00|0.80|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.4985;0.1335;0.2251;0.3767;0.2813;-0.0464;0.4976;0.0220;0.0180;0.4926;0.0594;0.0108;1;328;2657;0.9970;0.6409;0.5482;0.3903;0.1687;0.1074;0.6353;0.5343;0.3272;0.1726;0.1450;0.1420;fc_b1ee109595;compound_form;132;0.9103;0.7426;0.5027;0.5700;0.4153;0.0931;0.0000;0.5000;0.0000;0.0000;774;0.4031;0.4062;0.1000;0.0000;0.0000
1768264500000000;2964;2613;observe;zero_point_regulation;WAIT;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.00|0.00|0.00|0.00|0.00|0.20|0.00|0.40|0.60|1.00|0.20|0.80|0.40|0.00|0.40|0.40|0.20|0.40|0.00;wide_form;1;0.4830;0.1659;0.2222;0.3743;0.2762;-0.0464;0.4976;0.0220;0.0180;0.3838;0.0645;0.0108;1;328;2658;0.9970;0.6473;0.5704;0.4024;0.1787;0.1057;0.6476;0.5374;0.3635;0.2045;0.1191;0.1161;-;single;0;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.5000;0.0000;0.0000;774;0.4031;0.4062;0.1294;0.3141;0.0000
1768264800000000;2965;2614;hold;fused_score_too_low;WAIT;fs_c7a40ae4d7;1|0.00|-0.55|0.00|-0.55|0.50|0.50|0.00;-0.20|0.00|-0.20|0.00|0.00|0.00|0.40|0.40|0.60|1.00|0.40|0.80|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.5057;0.1810;0.2227;0.3644;0.2713;-0.0537;0.4968;0.0312;0.0486;0.4580;0.0635;0.0291;1;328;419;0.9813;0.6385;0.5330;0.3695;0.1896;0.1115;0.6219;0.5418;0.3150;0.2252;0.1680;0.1493;fc_87390e2c1a;compound_form;21;0.6176;0.7457;0.3470;0.5576;0.2563;0.3832;0.0000;0.5000;0.0000;0.0000;774;0.4514;0.4517;0.1000;0.0000;0.0000
1768265100000000;2966;2615;act;plan_allowed;LONG;fs_1e0bb8443c;1|0.00|0.00|0.00|0.00|0.50|0.50|0.00;0.20|0.20|0.20|0.20|0.20|0.20|0.00|1.00|0.00|1.00|0.40|0.80|0.40|0.00|0.40|0.40|0.00|0.00|0.00;wide_form;1;0.5265;0.2200;0.2542;0.3746;0.2976;-0.0464;0.4976;0.0220;0.0180;0.3953;0.0372;0.0108;1;328;2659;0.9970;0.6345;0.4974;0.3466;0.1840;0.0980;0.6079;0.5590;0.1683;0.2434;0.2166;0.2136;fc_da038e1835;compound_form;1;0.0714;0.2256;0.0118;0.3935;0.0053;0.9320;0.0000;0.5000;0.0000;0.0000;775;0.4491;0.4488;0.1000;0.0000;0.0000
